rgs,pr,m,js,jjmmaa,hhmm,Vitesse,To,Qualite,Q,A,Code
709#M7i,264,687,Ma,01/03/2016,07:00,79.0,19.0, ,2851.0,709,M7i
709#M7i,264,687,Ma,01/03/2016,08:00,59.0,45.0, ,4362.0,709,M7i
709#M7i,264,687,Ma,01/03/2016,09:00,55.0,46.0, ,3941.0,709,M7i
709#M7i,264,687,Ma,01/03/2016,10:00,63.0,37.0, ,3510.0,709,M7i
709#M7i,264,687,Ma,01/03/2016,11:00,87.0,19.0, ,3009.0,709,M7i
709#M7i,264,687,Ma,01/03/2016,12:00,86.0,21.0, ,3289.0,709,M7i
709#M7i,264,687,Ma,01/03/2016,13:00,88.0,19.0, ,3250.0,709,M7i
709#M7i,264,687,Ma,01/03/2016,14:00,87.0,16.0, ,2783.0,709,M7i
709#M7i,264,687,Ma,01/03/2016,15:00,86.0,21.0, ,3474.0,709,M7i
709#M7i,264,687,Ma,01/03/2016,16:00,86.0,23.0, ,3782.0,709,M7i
709#M7i,264,687,Ma,01/03/2016,17:00,85.0,25.0, ,4377.0,709,M7i
709#M7i,264,687,Ma,01/03/2016,18:00,85.0,26.0, ,4678.0,709,M7i
709#M7i,264,687,Ma,01/03/2016,19:00,89.0,18.0, ,3633.0,709,M7i
709#M7i,264,687,Ma,01/03/2016,20:00,91.0,12.0, ,2656.0,709,M7i
709#M7i,264,687,Ma,01/03/2016,21:00,95.0,6.0, ,1461.0,709,M7i
709#M7i,264,687,Ma,01/03/2016,22:00,96.0,3.0, ,878.0,709,M7i
709#M7i,264,687,Ma,01/03/2016,23:00,97.0,3.0, ,728.0,709,M7i
709#M7i,264,687,Me,02/03/2016,00:00,99.0,2.0, ,526.0,709,M7i
709#M7i,264,687,Me,02/03/2016,01:00,100.0,1.0, ,329.0,709,M7i
709#M7i,264,687,Me,02/03/2016,02:00,100.0,1.0, ,208.0,709,M7i
709#M7i,264,687,Me,02/03/2016,04:00,99.0,1.0, ,261.0,709,M7i
709#M7i,264,687,Me,02/03/2016,05:00,99.0,2.0, ,526.0,709,M7i
709#M7i,264,687,Me,02/03/2016,06:00,95.0,6.0, ,1264.0,709,M7i
709#M7i,264,687,Me,02/03/2016,07:00,79.0,20.0, ,2885.0,709,M7i
709#M7i,264,687,Me,02/03/2016,08:00,59.0,48.0, ,4480.0,709,M7i
709#M7i,264,687,Me,02/03/2016,09:00,58.0,45.0, ,4165.0,709,M7i
709#M7i,264,687,Me,02/03/2016,10:00,85.0,20.0, ,3168.0,709,M7i
709#M7i,264,687,Me,02/03/2016,11:00,87.0,18.0, ,2887.0,709,M7i
709#M7i,264,687,Me,02/03/2016,12:00,86.0,21.0, ,3364.0,709,M7i
709#M7i,264,687,Me,02/03/2016,13:00,88.0,19.0, ,3359.0,709,M7i
709#M7i,264,687,Me,02/03/2016,14:00,85.0,20.0, ,3403.0,709,M7i
709#M7i,264,687,Me,02/03/2016,15:00,83.0,23.0, ,3714.0,709,M7i
709#M7i,264,687,Me,02/03/2016,16:00,86.0,23.0, ,3811.0,709,M7i
709#M7i,264,687,Me,02/03/2016,17:00,84.0,27.0, ,4496.0,709,M7i
709#M7i,264,687,Me,02/03/2016,18:00,83.0,27.0, ,4693.0,709,M7i
709#M7i,264,687,Me,02/03/2016,19:00,89.0,18.0, ,3786.0,709,M7i
709#M7i,264,687,Me,02/03/2016,20:00,91.0,13.0, ,2779.0,709,M7i
709#M7i,264,687,Me,02/03/2016,21:00,93.0,7.0, ,1620.0,709,M7i
709#M7i,264,687,Me,02/03/2016,22:00,95.0,4.0, ,955.0,709,M7i
709#M7i,264,687,Me,02/03/2016,23:00,96.0,3.0, ,723.0,709,M7i
709#M7i,264,687,Je,03/03/2016,00:00,99.0,2.0, ,539.0,709,M7i
709#M7i,264,687,Je,03/03/2016,01:00,100.0,1.0, ,353.0,709,M7i
709#M7i,264,687,Je,03/03/2016,02:00,102.0,1.0, ,227.0,709,M7i
709#M7i,264,687,Je,03/03/2016,04:00,99.0,1.0, ,276.0,709,M7i
709#M7i,264,687,Je,03/03/2016,05:00,97.0,3.0, ,574.0,709,M7i
709#M7i,264,687,Je,03/03/2016,06:00,95.0,6.0, ,1247.0,709,M7i
709#M7i,264,687,Je,03/03/2016,07:00,85.0,17.0, ,2899.0,709,M7i
709#M7i,264,687,Je,03/03/2016,08:00,59.0,46.0, ,4127.0,709,M7i
709#M7i,264,687,Je,03/03/2016,09:00,56.0,46.0, ,3803.0,709,M7i
709#M7i,264,687,Je,03/03/2016,10:00,63.0,39.0, ,3522.0,709,M7i
709#M7i,264,687,Je,03/03/2016,11:00,86.0,19.0, ,2954.0,709,M7i
709#M7i,264,687,Je,03/03/2016,12:00,87.0,20.0, ,3317.0,709,M7i
709#M7i,264,687,Je,03/03/2016,13:00,88.0,19.0, ,3405.0,709,M7i
709#M7i,264,687,Je,03/03/2016,14:00,82.0,22.0, ,3368.0,709,M7i
709#M7i,264,687,Je,03/03/2016,15:00,83.0,23.0, ,3656.0,709,M7i
709#M7i,264,687,Je,03/03/2016,16:00,83.0,26.0, ,4040.0,709,M7i
709#M7i,264,687,Je,03/03/2016,17:00,84.0,27.0, ,4593.0,709,M7i
709#M7i,264,687,Je,03/03/2016,18:00,82.0,27.0, ,4714.0,709,M7i
709#M7i,264,687,Je,03/03/2016,19:00,91.0,17.0, ,3649.0,709,M7i
709#M7i,264,687,Je,03/03/2016,20:00,92.0,12.0, ,2703.0,709,M7i
709#M7i,264,687,Je,03/03/2016,21:00,94.0,7.0, ,1539.0,709,M7i
709#M7i,264,687,Je,03/03/2016,22:00,96.0,2.0,?,486.0,709,M7i
709#M7i,264,687,Je,03/03/2016,23:00,94.0,3.0, ,782.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,00:00,96.0,3.0, ,660.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,01:00,97.0,2.0, ,424.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,02:00,99.0,1.0, ,282.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,03:00,100.0,1.0, ,244.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,04:00,98.0,1.0, ,299.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,05:00,95.0,1.0,?,266.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,06:00,95.0,6.0, ,1206.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,07:00,87.0,15.0, ,2642.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,08:00,66.0,42.0, ,4611.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,09:00,58.0,44.0, ,3891.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,10:00,83.0,23.0, ,3381.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,11:00,86.0,20.0, ,3251.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,12:00,88.0,19.0, ,3231.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,13:00,89.0,21.0, ,3783.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,14:00,88.0,20.0, ,3680.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,15:00,80.0,29.0, ,4094.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,16:00,72.0,38.0, ,4346.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,17:00,84.0,27.0, ,4749.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,18:00,75.0,31.0, ,4701.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,19:00,84.0,22.0, ,4267.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,20:00,86.0,17.0, ,3558.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,21:00,93.0,8.0, ,1927.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,22:00,96.0,5.0, ,1162.0,709,M7i
709#M7i,264,687,Ve,04/03/2016,23:00,97.0,4.0, ,988.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,00:00,99.0,3.0, ,876.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,01:00,92.0,3.0, ,675.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,02:00,98.0,2.0, ,440.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,03:00,99.0,1.0, ,295.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,04:00,94.0,1.0, ,259.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,05:00,89.0,2.0, ,427.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,06:00,87.0,4.0, ,670.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,07:00,89.0,5.0, ,954.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,08:00,91.0,2.0,?,590.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,09:00,90.0,11.0, ,2219.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,11:00,90.0,19.0,?,3940.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,12:00,91.0,14.0, ,3076.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,13:00,91.0,14.0, ,3083.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,14:00,89.0,15.0, ,3127.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,15:00,87.0,15.0, ,3245.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,16:00,87.0,15.0, ,3203.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,17:00,88.0,15.0, ,3327.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,18:00,90.0,16.0, ,3514.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,19:00,91.0,14.0, ,3280.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,20:00,91.0,12.0, ,2791.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,21:00,94.0,7.0, ,1736.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,22:00,97.0,4.0, ,971.0,709,M7i
709#M7i,264,687,Sa,05/03/2016,23:00,98.0,4.0, ,998.0,709,M7i
709#M7i,264,687,Di,06/03/2016,00:00,98.0,4.0, ,993.0,709,M7i
709#M7i,264,687,Di,06/03/2016,01:00,99.0,3.0, ,896.0,709,M7i
709#M7i,264,687,Di,06/03/2016,02:00,99.0,2.0, ,635.0,709,M7i
709#M7i,264,687,Di,06/03/2016,03:00,100.0,1.0, ,399.0,709,M7i
709#M7i,264,687,Di,06/03/2016,04:00,101.0,1.0, ,317.0,709,M7i
709#M7i,264,687,Di,06/03/2016,05:00,95.0,1.0, ,340.0,709,M7i
709#M7i,264,687,Di,06/03/2016,06:00,94.0,1.0, ,423.0,709,M7i
709#M7i,264,687,Di,06/03/2016,07:00,95.0,2.0, ,543.0,709,M7i
709#M7i,264,687,Di,06/03/2016,08:00,95.0,3.0, ,826.0,709,M7i
709#M7i,264,687,Di,06/03/2016,09:00,93.0,6.0, ,1461.0,709,M7i
709#M7i,264,687,Di,06/03/2016,10:00,93.0,7.0, ,1677.0,709,M7i
709#M7i,264,687,Di,06/03/2016,11:00,94.0,9.0, ,2104.0,709,M7i
709#M7i,264,687,Di,06/03/2016,12:00,92.0,12.0, ,2723.0,709,M7i
709#M7i,264,687,Di,06/03/2016,13:00,93.0,10.0, ,2472.0,709,M7i
709#M7i,264,687,Di,06/03/2016,14:00,92.0,9.0, ,2225.0,709,M7i
709#M7i,264,687,Di,06/03/2016,15:00,91.0,11.0, ,2423.0,709,M7i
709#M7i,264,687,Di,06/03/2016,16:00,91.0,12.0, ,2770.0,709,M7i
709#M7i,264,687,Di,06/03/2016,17:00,92.0,16.0, ,3632.0,709,M7i
709#M7i,264,687,Di,06/03/2016,18:00,90.0,17.0, ,3982.0,709,M7i
709#M7i,264,687,Di,06/03/2016,19:00,90.0,15.0, ,3409.0,709,M7i
709#M7i,264,687,Di,06/03/2016,20:00,90.0,11.0, ,2496.0,709,M7i
709#M7i,264,687,Di,06/03/2016,21:00,94.0,6.0, ,1406.0,709,M7i
709#M7i,264,687,Di,06/03/2016,22:00,96.0,4.0, ,1005.0,709,M7i
709#M7i,264,687,Di,06/03/2016,23:00,95.0,3.0, ,677.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,00:00,98.0,2.0, ,474.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,01:00,99.0,1.0, ,268.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,05:00,95.0,2.0,?,514.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,06:00,94.0,7.0, ,1471.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,07:00,84.0,19.0, ,3204.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,08:00,60.0,45.0, ,4390.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,09:00,56.0,45.0, ,3848.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,10:00,69.0,23.0,?,2435.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,11:00,87.0,18.0,?,2994.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,12:00,87.0,20.0, ,3225.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,13:00,87.0,20.0, ,3278.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,14:00,82.0,22.0, ,3235.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,15:00,85.0,22.0, ,3472.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,16:00,86.0,23.0, ,3725.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,17:00,88.0,24.0, ,4271.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,18:00,84.0,25.0, ,4583.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,19:00,91.0,18.0, ,3645.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,20:00,92.0,11.0, ,2528.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,21:00,95.0,6.0, ,1472.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,22:00,97.0,4.0, ,890.0,709,M7i
709#M7i,264,687,Lu,07/03/2016,23:00,97.0,2.0, ,572.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,00:00,98.0,1.0, ,403.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,01:00,100.0,1.0, ,278.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,04:00,98.0,1.0, ,272.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,05:00,94.0,3.0, ,551.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,06:00,92.0,7.0, ,1428.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,07:00,82.0,18.0, ,3048.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,08:00,58.0,46.0, ,4288.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,09:00,54.0,29.0,?,2403.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,10:00,67.0,33.0,?,3400.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,11:00,85.0,19.0, ,3003.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,12:00,87.0,19.0, ,3135.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,13:00,87.0,18.0, ,3150.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,14:00,82.0,20.0, ,3230.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,15:00,84.0,22.0, ,3502.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,16:00,85.0,23.0, ,3795.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,17:00,84.0,26.0, ,4463.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,18:00,75.0,32.0, ,4581.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,19:00,89.0,18.0, ,3663.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,20:00,91.0,12.0, ,2680.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,21:00,94.0,6.0, ,1448.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,22:00,96.0,3.0, ,777.0,709,M7i
709#M7i,264,687,Ma,08/03/2016,23:00,97.0,3.0, ,654.0,709,M7i
709#M7i,264,687,Me,09/03/2016,00:00,98.0,2.0, ,549.0,709,M7i
709#M7i,264,687,Me,09/03/2016,01:00,99.0,1.0, ,324.0,709,M7i
709#M7i,264,687,Me,09/03/2016,04:00,98.0,1.0, ,260.0,709,M7i
709#M7i,264,687,Me,09/03/2016,05:00,97.0,3.0, ,539.0,709,M7i
709#M7i,264,687,Me,09/03/2016,06:00,96.0,6.0, ,1279.0,709,M7i
709#M7i,264,687,Me,09/03/2016,07:00,88.0,16.0, ,2819.0,709,M7i
709#M7i,264,687,Me,09/03/2016,08:00,63.0,43.0, ,4471.0,709,M7i
709#M7i,264,687,Me,09/03/2016,09:00,56.0,46.0, ,3983.0,709,M7i
709#M7i,264,687,Me,09/03/2016,10:00,78.0,25.0, ,3137.0,709,M7i
709#M7i,264,687,Me,09/03/2016,11:00,88.0,18.0, ,2928.0,709,M7i
709#M7i,264,687,Me,09/03/2016,12:00,89.0,19.0, ,3190.0,709,M7i
709#M7i,264,687,Me,09/03/2016,13:00,89.0,18.0, ,3252.0,709,M7i
709#M7i,264,687,Me,09/03/2016,14:00,80.0,25.0, ,3345.0,709,M7i
709#M7i,264,687,Me,09/03/2016,15:00,76.0,29.0, ,3656.0,709,M7i
709#M7i,264,687,Me,09/03/2016,16:00,86.0,22.0, ,3770.0,709,M7i
709#M7i,264,687,Me,09/03/2016,17:00,87.0,25.0, ,4478.0,709,M7i
709#M7i,264,687,Me,09/03/2016,18:00,79.0,30.0, ,4595.0,709,M7i
709#M7i,264,687,Me,09/03/2016,19:00,90.0,18.0, ,3630.0,709,M7i
709#M7i,264,687,Me,09/03/2016,20:00,93.0,12.0, ,2588.0,709,M7i
709#M7i,264,687,Me,09/03/2016,21:00,97.0,7.0, ,1586.0,709,M7i
709#M7i,264,687,Me,09/03/2016,22:00,98.0,3.0, ,844.0,709,M7i
709#M7i,264,687,Me,09/03/2016,23:00,98.0,3.0, ,689.0,709,M7i
709#M7i,264,687,Je,10/03/2016,00:00,99.0,3.0, ,790.0,709,M7i
709#M7i,264,687,Je,10/03/2016,01:00,100.0,1.0, ,400.0,709,M7i
709#M7i,264,687,Je,10/03/2016,04:00,98.0,1.0, ,261.0,709,M7i
709#M7i,264,687,Je,10/03/2016,05:00,97.0,2.0, ,535.0,709,M7i
709#M7i,264,687,Je,10/03/2016,06:00,95.0,7.0, ,1417.0,709,M7i
709#M7i,264,687,Je,10/03/2016,07:00,84.0,18.0, ,3076.0,709,M7i
709#M7i,264,687,Je,10/03/2016,08:00,69.0,39.0, ,4715.0,709,M7i
709#M7i,264,687,Je,10/03/2016,09:00,56.0,47.0, ,3373.0,709,M7i
709#M7i,264,687,Je,10/03/2016,10:00,67.0,35.0, ,3719.0,709,M7i
709#M7i,264,687,Je,10/03/2016,11:00,88.0,19.0, ,3102.0,709,M7i
709#M7i,264,687,Je,10/03/2016,12:00,88.0,20.0, ,3260.0,709,M7i
709#M7i,264,687,Je,10/03/2016,13:00,88.0,19.0, ,3347.0,709,M7i
709#M7i,264,687,Je,10/03/2016,14:00,86.0,20.0, ,3393.0,709,M7i
709#M7i,264,687,Je,10/03/2016,15:00,86.0,22.0, ,3678.0,709,M7i
709#M7i,264,687,Je,10/03/2016,16:00,86.0,22.0, ,3815.0,709,M7i
709#M7i,264,687,Je,10/03/2016,17:00,85.0,26.0, ,4430.0,709,M7i
709#M7i,264,687,Je,10/03/2016,18:00,86.0,23.0, ,4397.0,709,M7i
709#M7i,264,687,Je,10/03/2016,19:00,87.0,21.0, ,4095.0,709,M7i
709#M7i,264,687,Je,10/03/2016,20:00,91.0,13.0, ,2802.0,709,M7i
709#M7i,264,687,Je,10/03/2016,21:00,97.0,7.0, ,1574.0,709,M7i
709#M7i,264,687,Je,10/03/2016,22:00,98.0,4.0, ,988.0,709,M7i
709#M7i,264,687,Ve,11/03/2016,00:00,98.0,2.0,?,628.0,709,M7i
709#M7i,264,687,Ve,11/03/2016,02:00,101.0,1.0,?,275.0,709,M7i
709#M7i,264,687,Ve,11/03/2016,03:00,100.0,1.0, ,208.0,709,M7i
709#M7i,264,687,Ve,11/03/2016,04:00,101.0,1.0, ,256.0,709,M7i
709#M7i,264,687,Ve,11/03/2016,05:00,97.0,3.0, ,542.0,709,M7i
709#M7i,264,687,Ve,11/03/2016,06:00,95.0,6.0, ,1224.0,709,M7i
709#M7i,264,687,Ve,11/03/2016,07:00,85.0,17.0, ,2813.0,709,M7i
709#M7i,264,687,Ve,11/03/2016,08:00,60.0,43.0, ,4083.0,709,M7i
709#M7i,264,687,Ve,11/03/2016,09:00,57.0,42.0, ,3848.0,709,M7i
709#M7i,264,687,Ve,11/03/2016,17:00,81.0,27.0, ,4294.0,709,M7i
709#M7i,264,687,Ve,11/03/2016,18:00,78.0,28.0, ,4301.0,709,M7i
709#M7i,264,687,Ve,11/03/2016,21:00,95.0,7.0, ,1637.0,709,M7i
709#M7i,264,687,Ve,11/03/2016,21:00,97.0,2.0, ,559.0,709,M7i
709#M7i,264,687,Ve,11/03/2016,22:00,95.0,2.0, ,486.0,709,M7i
709#M7i,264,687,Ve,11/03/2016,23:00,97.0,3.0, ,868.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,01:00,100.0,5.0, ,1307.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,02:00,100.0,1.0, ,391.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,03:00,102.0,1.0, ,284.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,03:00,97.0,1.0, ,219.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,03:00,98.0,1.0, ,296.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,03:00,97.0,2.0, ,385.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,03:00,97.0,2.0, ,449.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,03:00,99.0,2.0, ,569.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,03:00,98.0,3.0, ,660.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,03:00,95.0,4.0, ,831.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,03:00,94.0,4.0, ,927.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,03:00,92.0,5.0, ,1086.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,03:00,89.0,5.0, ,1122.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,03:00,91.0,6.0, ,1338.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,03:00,90.0,6.0, ,1341.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,03:00,91.0,6.0, ,1392.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,12:00,91.0,12.0, ,2683.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,12:00,92.0,6.0, ,1335.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,12:00,93.0,5.0, ,1288.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,12:00,91.0,6.0, ,1322.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,14:00,90.0,6.0, ,1422.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,15:00,88.0,13.0, ,2886.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,15:00,88.0,6.0, ,1354.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,15:00,87.0,6.0, ,1396.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,15:00,90.0,6.0, ,1355.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,15:00,89.0,6.0, ,1444.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,15:00,90.0,6.0, ,1475.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,15:00,91.0,6.0, ,1510.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,15:00,93.0,5.0, ,1311.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,19:00,94.0,5.0, ,1229.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,20:00,91.0,11.0, ,2514.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,20:00,93.0,3.0, ,899.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,21:00,97.0,2.0, ,547.0,709,M7i
709#M7i,264,687,Sa,12/03/2016,23:00,98.0,7.0, ,1685.0,709,M7i
709#M7i,264,687,Di,13/03/2016,00:00,99.0,3.0, ,814.0,709,M7i
709#M7i,264,687,Di,13/03/2016,00:00,99.0,1.0, ,375.0,709,M7i
709#M7i,264,687,Di,13/03/2016,00:00,100.0,1.0, ,350.0,709,M7i
709#M7i,264,687,Di,13/03/2016,06:00,99.0,7.0, ,1852.0,709,M7i
709#M7i,264,687,Di,13/03/2016,08:00,97.0,6.0, ,1324.0,709,M7i
709#M7i,264,687,Di,13/03/2016,12:00,95.0,4.0, ,1092.0,709,M7i
709#M7i,264,687,Di,13/03/2016,13:00,96.0,3.0, ,928.0,709,M7i
709#M7i,264,687,Di,13/03/2016,13:00,96.0,3.0, ,859.0,709,M7i
709#M7i,264,687,Di,13/03/2016,14:00,94.0,4.0, ,934.0,709,M7i
709#M7i,264,687,Di,13/03/2016,14:00,95.0,4.0, ,956.0,709,M7i
709#M7i,264,687,Di,13/03/2016,15:00,95.0,4.0, ,1017.0,709,M7i
709#M7i,264,687,Di,13/03/2016,15:00,94.0,5.0, ,1175.0,709,M7i
709#M7i,264,687,Di,13/03/2016,16:00,95.0,5.0, ,1250.0,709,M7i
709#M7i,264,687,Di,13/03/2016,17:00,95.0,11.0, ,2605.0,709,M7i
709#M7i,264,687,Di,13/03/2016,18:00,93.0,13.0, ,3172.0,709,M7i
709#M7i,264,687,Di,13/03/2016,19:00,92.0,11.0, ,2678.0,709,M7i
709#M7i,264,687,Lu,14/03/2016,02:00,94.0,22.0,?,5130.0,709,M7i
709#M7i,264,687,Lu,14/03/2016,04:00,100.0,1.0, ,261.0,709,M7i
709#M7i,264,687,Lu,14/03/2016,05:00,96.0,3.0, ,570.0,709,M7i
709#M7i,264,687,Lu,14/03/2016,06:00,94.0,7.0, ,1393.0,709,M7i
709#M7i,264,687,Lu,14/03/2016,07:00,84.0,18.0, ,3260.0,709,M7i
709#M7i,264,687,Lu,14/03/2016,08:00,60.0,44.0, ,4499.0,709,M7i
709#M7i,264,687,Lu,14/03/2016,09:00,57.0,46.0, ,4056.0,709,M7i
709#M7i,264,687,Lu,14/03/2016,10:00,75.0,27.0, ,3242.0,709,M7i
709#M7i,264,687,Lu,14/03/2016,11:00,87.0,18.0, ,2927.0,709,M7i
709#M7i,264,687,Lu,14/03/2016,12:00,88.0,20.0, ,3193.0,709,M7i
709#M7i,264,687,Lu,14/03/2016,13:00,88.0,5.0,?,899.0,709,M7i
709#M7i,264,687,Lu,14/03/2016,14:00,80.0,23.0, ,3300.0,709,M7i
709#M7i,264,687,Lu,14/03/2016,15:00,65.0,35.0, ,3351.0,709,M7i
709#M7i,264,687,Lu,14/03/2016,18:00,85.0,19.0,?,3449.0,709,M7i
709#M7i,264,687,Lu,14/03/2016,19:00,89.0,17.0, ,3491.0,709,M7i
709#M7i,264,687,Lu,14/03/2016,20:00,92.0,11.0, ,2417.0,709,M7i
709#M7i,264,687,Lu,14/03/2016,21:00,97.0,6.0, ,1395.0,709,M7i
709#M7i,264,687,Lu,14/03/2016,22:00,97.0,3.0, ,860.0,709,M7i
709#M7i,264,687,Lu,14/03/2016,23:00,98.0,2.0, ,582.0,709,M7i
709#M7i,264,687,Ma,15/03/2016,00:00,101.0,1.0, ,410.0,709,M7i
709#M7i,264,687,Ma,15/03/2016,01:00,102.0,1.0, ,300.0,709,M7i
709#M7i,264,687,Ma,15/03/2016,04:00,99.0,1.0, ,249.0,709,M7i
709#M7i,264,687,Ma,15/03/2016,05:00,97.0,2.0, ,521.0,709,M7i
